property_type,property_address,property_price,property_extras,property_image,property_details_link,last_updated_at_UTC
"10 bed house, University Of Portsmouth","Manners Road, University of Portsmouth, Portsmouth, PO40BA",From £158 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A80a7d8c5-3adc-4241-83ca-359e9add8b57/0-1637855844824.jpg",https://www.accommodationforstudents.com/property/255299,08-Dec-2021 18:58:55
"9 bed house, Fallowfield","Victoria Road, Fallowfield, Manchester, M146BQ",From £115 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A56b6be10-abcd-400f-8bd5-f58aa4737ee0/4-1637139944119.jpg",https://www.accommodationforstudents.com/property/255162,08-Dec-2021 18:58:55
"9 bed house, Reading","London Road, Reading, Reading, RG1 3NY",From £112 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/8d71adf59b570a0569c47481b6478daa_0.jpg",https://www.accommodationforstudents.com/property/AGT19009_785_SPAC,08-Dec-2021 18:58:55
"9 bed flat, The Hoe","Notte Street, The Hoe, Plymouth, PL12AQ",From £128 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Adf8d0658-bfcf-4675-9ed6-17798c7ca5ac/0-1589302492027.jpg",https://www.accommodationforstudents.com/property/250464,08-Dec-2021 18:58:55
"9 bed flat, Micklefield","Lambert & Fairfield House Granby Row, Micklefield, Manchester, M607LH",From £188 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Adf8d0658-bfcf-4675-9ed6-17798c7ca5ac/0-1589275353998.jpg",https://www.accommodationforstudents.com/property/250446,08-Dec-2021 18:58:55
"9 bed house, Portsmouth","St Andrews Road, Portsmouth, Portsmouth, PO5 1ES",From £129 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://catalystapp.s3.eu-west-2.amazonaws.com/properties/2018_40/57a6a3104620022d02d3d7fb2dcbfbc2.jpg",https://www.accommodationforstudents.com/property/AGT49521_500_EAF_22927,08-Dec-2021 18:58:55
"9 bed house, City Centre","Arthur Street, City centre, Gloucester, GL11QY",From £103 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A6fb2684b-5609-4050-9b4f-b356fc88b002/0-1634637879793.jpg",https://www.accommodationforstudents.com/property/190294,08-Dec-2021 18:58:55
"9 bed flat, Plymouth","3 Camden Street, Plymouth, Plymouth, PL4 8NW",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/ICKC_RY_KkaKWFbkDL0E3A.jpg",https://www.accommodationforstudents.com/property/AGT89674_30652994,08-Dec-2021 18:58:55
"9 bed house, Southsea","Montgomerie Road, Southsea, Portsmouth, PO51ED",From £139 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A80a7d8c5-3adc-4241-83ca-359e9add8b57/1-1605549519784.jpg",https://www.accommodationforstudents.com/property/168407,08-Dec-2021 18:58:55
"9 bed house, Carlton","Station Road, Carlton, Nottingham, NG43DB",From £110 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Ad19122bf-7255-40e0-8eac-33d6b4bbae29/0-1627551726174.jpg",https://www.accommodationforstudents.com/property/254182,08-Dec-2021 18:58:55
"9 bed house, Near University","St David's Road, Near university, Portsmouth, PO51QJ",From £116 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/169212_Main.jpg",https://www.accommodationforstudents.com/property/169212,08-Dec-2021 18:58:55
"9 bed flat, Netherthorpe","Brook Drive, Netherthorpe, Sheffield, S37HN",From £105 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Af1286bce-9885-4b9a-9ddc-59dc19f4fa49/1-1634727840903.jpg",https://www.accommodationforstudents.com/property/251738,08-Dec-2021 18:58:55
"9 bed house, Mutley","Houndiscombe Road, Mutley, Plymouth, PL46HQ",From £83 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A440fe098-818d-4ddc-9d71-fe5ab68173de/0-1631258974449.jpg",https://www.accommodationforstudents.com/property/251309,08-Dec-2021 18:58:55
"9 bed house, Southsea","Lawrence Road, Southsea, Portsmouth, PO51NY",From £110 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/154381_Main.jpg",https://www.accommodationforstudents.com/property/154381,08-Dec-2021 18:58:55
"9 bed house, Ecclesall","Broomgrove road, Ecclesall, Sheffield, S102NA",From £85 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/59338_Main.jpg",https://www.accommodationforstudents.com/property/59338,08-Dec-2021 18:58:55
"9 bed flat, Broomhill","Newbould lane, Broomhill, Sheffield, S102PL",From £107 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A7d92514e-7759-4ef5-bf9a-77713b0969dc/0-1606298268835.jpg",https://www.accommodationforstudents.com/property/60070,08-Dec-2021 18:58:55
"9 bed house, Headingley","Kirkstall Lane, Headingley, Leeds, LS63EJ",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A17994516-981b-4261-b9d5-99e6eccc0bc3/3-1634140061922.jpg",https://www.accommodationforstudents.com/property/18808,08-Dec-2021 18:58:55
"9 bed house, Plymouth","Lipson Road, Plymouth, Plymouth, PL4 8PW",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/cm85Zu_HoUWT1SAWtjr-lQ.jpg",https://www.accommodationforstudents.com/property/AGT89674_30640749,08-Dec-2021 18:58:55
"9 bed house, Lenton","Barrack lane, Lenton, Nottingham, NG71AN",From £130 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/60495_160182_Patio.jpg",https://www.accommodationforstudents.com/property/60495,08-Dec-2021 18:58:55
"9 bed house, Lenton","Barrack lane, Lenton, Nottingham, NG71AN",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/60596_Main.jpg",https://www.accommodationforstudents.com/property/60596,08-Dec-2021 18:58:55
"9 bed house, Lenton","Barrack lane, Lenton, Nottingham, NG11AN",From £130 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/60494_Main.jpg",https://www.accommodationforstudents.com/property/60494,08-Dec-2021 18:58:55
"9 bed house, Arboretum","All saints st, Arboretum, Nottingham, NG74DP",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/11313_Main.jpg",https://www.accommodationforstudents.com/property/11313,08-Dec-2021 18:58:55
"9 bed house, Near University","Pine avenue, Near university, Bournemouth, BH124AG",From £84 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/39639_Main.jpg",https://www.accommodationforstudents.com/property/39639,08-Dec-2021 18:58:55
"9 bed house, Southsea","Fraser Road, Southsea, Portsmouth, PO51EE",From £121 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A80a7d8c5-3adc-4241-83ca-359e9add8b57/0-1603281324069.jpg",https://www.accommodationforstudents.com/property/169563,08-Dec-2021 18:58:55
"9 bed house, Leicester","St James Road, Leicester, Leicester, LE2 1HQ",From £118 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/37788/31085418/image/s2/637717573877847699/2d0e8c3448523aae1d71ce98c3ed3bb19305ee50.jpg",https://www.accommodationforstudents.com/property/AGT92102_31085418,08-Dec-2021 18:58:55
"9 bed house, Plymouth","St. Lawrence Road, Plymouth, Plymouth, PL4 6HN",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/CvXkGbe8E0iyznSStR0HaQ.jpg",https://www.accommodationforstudents.com/property/AGT89674_30857327,08-Dec-2021 18:58:55
"9 bed flat, Near University","Wilton st, Near university, Bradford, BD71AG",From £65 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/50950_Main.jpg",https://www.accommodationforstudents.com/property/50950,08-Dec-2021 18:58:55
"9 bed house, Arboretum","Alfreton road, Arboretum, Nottingham, NG73PE",From £129 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/121726_Main.jpg",https://www.accommodationforstudents.com/property/121726,08-Dec-2021 18:58:55
"9 bed house, Fallowfield","Egerton rd, Fallowfield, Manchester, M146YD",From £135 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/46443_Main.jpg",https://www.accommodationforstudents.com/property/46443,08-Dec-2021 18:58:55
"9 bed house, Fallowfield","Egerton rd, Fallowfield, Manchester, M146YD",From £135 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/46444_Main.jpg",https://www.accommodationforstudents.com/property/46444,08-Dec-2021 18:58:55
"9 bed house, Uplands","Gwydr Crescent, Uplands, Swansea, SA20AB",From £99 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/186931_Main.jpg",https://www.accommodationforstudents.com/property/186931,08-Dec-2021 18:58:55
"9 bed house, Fallowfield","Mauldeth Road Fallowfield, Fallowfield, Manchester, M204NF",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A6e41e944-07fb-4b09-84fc-b3e5c81c4df3/0-1603746801682.JPG",https://www.accommodationforstudents.com/property/123785,08-Dec-2021 18:58:55
"9 bed house, Fallowfield","Mauldeth Road Fallowfield, Fallowfield, Manchester, M204NF",From £105 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/135449_Main.jpg",https://www.accommodationforstudents.com/property/135449,08-Dec-2021 18:58:55
"9 bed house, Uplands","Woodands Terrace, Uplands, Swansea, SA16BR",From £110 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A6b975711-7ed8-4a80-815c-d77c9e4a9f0a/0-1602848778096.jpg",https://www.accommodationforstudents.com/property/62843,08-Dec-2021 18:58:55
"9 bed house, Swansea","Oystermouth road, Swansea, Swansea, SA13UL",From £90 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A6b975711-7ed8-4a80-815c-d77c9e4a9f0a/0-1603032329431.jpg",https://www.accommodationforstudents.com/property/62904,08-Dec-2021 18:58:55
"9 bed house, Fallowfield","Everett Road, Fallowfield, Manchester, M203EA",From £135 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/135447_Main.jpg",https://www.accommodationforstudents.com/property/135447,08-Dec-2021 18:58:55
"9 bed house, Uplands","Uplands, Uplands, Swansea, SA20AB",From £99 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/111521_Main.jpg",https://www.accommodationforstudents.com/property/111521,08-Dec-2021 18:58:55
"9 bed house, Withington","Palatine Road, Withington, Manchester, M203JW",From £120 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/190546_Main.jpg",https://www.accommodationforstudents.com/property/190546,08-Dec-2021 18:58:55
"9 bed house, Uplands","Uplands, Uplands, Swansea, SA20AB",From £99 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/111525_Main.jpg",https://www.accommodationforstudents.com/property/111525,08-Dec-2021 18:58:55
"9 bed house, Selly Park","Harrow Road, Selly Park, Birmingham, B297DW",From £135 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A9ed89f6b-ea11-4495-a63c-77f37d4426d8/11-1635781394755.jpg",https://www.accommodationforstudents.com/property/254944,08-Dec-2021 18:58:55
"9 bed house, New Town","Bulmershe Road, New Town, Reading, RG15RH",From £116 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Ab842aa09-d03d-41b6-afe3-07670f983534/0-1635338338432.JPG",https://www.accommodationforstudents.com/property/254814,08-Dec-2021 18:58:55
"9 bed house, Uplands","Gwydr Crescent, Uplands, Swansea, SA20AB",From £99 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/186356_Main.jpg",https://www.accommodationforstudents.com/property/186356,08-Dec-2021 18:58:55
"9 bed house, Near University","Denmark Road, Near university, Reading, RG15PA",From £133 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Ab842aa09-d03d-41b6-afe3-07670f983534/7-1635336286675.JPG",https://www.accommodationforstudents.com/property/134189,08-Dec-2021 18:58:55
"9 bed house, Brynmill","Uplands, Brynmill, Swansea, SA20QX",From £99 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/111534_Main.jpg",https://www.accommodationforstudents.com/property/111534,08-Dec-2021 18:58:55
"9 bed house, Near University","Upper Redlands Road, Near university, Reading, RG15JP",From £86 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/134378_Main.jpg",https://www.accommodationforstudents.com/property/134378,08-Dec-2021 18:58:55
"9 bed house, Selly Park","Harrow Road, Selly Park, Birmingham, B297DW",From £94 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A9ed89f6b-ea11-4495-a63c-77f37d4426d8/3-1635324316300.jpg",https://www.accommodationforstudents.com/property/254801,08-Dec-2021 18:58:55
"9 bed house, Selly Park","Harrow Road, Selly Park, Birmingham, B297DW",From £90 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A9ed89f6b-ea11-4495-a63c-77f37d4426d8/1-1635322853831.jpg",https://www.accommodationforstudents.com/property/254800,08-Dec-2021 18:58:55
"9 bed house, Selly Park","Harrow Road, Selly Park, Birmingham, B297DW",From £100 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A9ed89f6b-ea11-4495-a63c-77f37d4426d8/2-1635322349011.jpg",https://www.accommodationforstudents.com/property/254798,08-Dec-2021 18:58:55
"9 bed house, Selly Park","Bournbrook Road, Selly Park, Birmingham, B297BH",From £100 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A9ed89f6b-ea11-4495-a63c-77f37d4426d8/10-1635263077047.jpg",https://www.accommodationforstudents.com/property/254793,08-Dec-2021 18:58:55
"9 bed house, Selly Park","Tiverton Road, Selly Park, Birmingham, B296BS",From £107 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A9ed89f6b-ea11-4495-a63c-77f37d4426d8/1-1635260909628.jpg",https://www.accommodationforstudents.com/property/254789,08-Dec-2021 18:58:55
"10 bed house, Selly Oak","Bournbrook Road, Selly oak, Birmingham, B297BU",From £115 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A9ed89f6b-ea11-4495-a63c-77f37d4426d8/3-1636980350071.jpg",https://www.accommodationforstudents.com/property/191069,08-Dec-2021 18:58:55
"9 bed flat, Newcastle Upon Tyne","Leazes Terrace, Newcastle Upon Tyne, Newcastle, NE14LY",From £105 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Ade348e88-d62f-4bcd-b810-6891c310643b/0-1635169906456.jpg",https://www.accommodationforstudents.com/property/254759,08-Dec-2021 18:58:55
"10 bed house, Mutley","Houndiscombe Road, Mutley, Plymouth, PL46HQ",From £74 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/177280_Main.jpg",https://www.accommodationforstudents.com/property/177280,08-Dec-2021 18:58:55
"9 bed house, Near University","Tothill avenue,, Near university, Plymouth, PL48PH",From £92 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/84140_Main.jpg",https://www.accommodationforstudents.com/property/84140,08-Dec-2021 18:58:55
"10 bed house, Plymouth","Citadel Road, Plymouth, Plymouth, PL1 2PZ",From £94 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/5ihekKzz4ECBusOBWLJjnw.jpg",https://www.accommodationforstudents.com/property/AGT89674_30640678,08-Dec-2021 18:58:55
"10 bed house, Plymouth","Citadel Road, Plymouth, Plymouth, PL1 2PZ",From £84 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/VcYhsl7ki0upevNuJ9962w.jpg",https://www.accommodationforstudents.com/property/AGT89674_31045599,08-Dec-2021 18:58:55
"9 bed house, Plymouth","Cobourg Street, Plymouth, Plymouth, PL1 1SP",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/36851/31031446/image/s2/637699427941089381/67c11077a9cbe6cdbefacf5ce62e9a32c62377e6.jpg",https://www.accommodationforstudents.com/property/AGT36851_31031446,08-Dec-2021 18:58:55
"10 bed flat, Nottingham","1 Radford Road Hyson Green, Nottingham, Nottingham, NG7 5DQ",From £110 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/5f00d4ad44b1e476da6d9a13aaf73f20_1.jpg",https://www.accommodationforstudents.com/property/AGT71591_7490970,08-Dec-2021 18:58:55
"10 bed house, Nottingham","12 Waterloo Road The Arboretum, Nottingham, Nottingham, NG7 4AU",From £160 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/d4f7e8e0210092c0eced3f26980640de_0.jpg",https://www.accommodationforstudents.com/property/AGT71591_6848556,08-Dec-2021 18:58:55
"10 bed house, Stoke On Trent","Ashford Street, Stoke-on-Trent, Stoke, ST4 2EN",From £82 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/29679/31113791/image/s2/637728440665769105/6cff8fb298b01d7ae6d38425bc1449aed13101a4.jpg",https://www.accommodationforstudents.com/property/AGT29679_31113791,08-Dec-2021 18:58:55
"9 bed house, Leicester","Ashleigh Road, Leicester, Leicester, LE3 0FA",From £70 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://media2.jupix.co.uk/v3/clients/1919/properties/239/IMG_239_9_large.jpg",https://www.accommodationforstudents.com/property/AGT14214_101919000239P1154,08-Dec-2021 18:58:55
"10 bed house, Near University","Sutherland Road, Near university, Plymouth, PL46BW",From £125 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/103591_Main.jpg",https://www.accommodationforstudents.com/property/103591,08-Dec-2021 18:58:55
"10 bed house, Arboretum","Alfreton Road, Arboretum, Nottingham, NG73PE",From £129 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/129092_Main.jpg",https://www.accommodationforstudents.com/property/129092,08-Dec-2021 18:58:55
"9 bed flat, City Centre","High Street, City centre, Hull, HU11NQ",From £58 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/188071_Main.jpg",https://www.accommodationforstudents.com/property/188071,08-Dec-2021 18:58:55
"9 bed house, Near University","copeland street, Near university, Stoke, ST41PR",From £80 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/119079_Main.jpg",https://www.accommodationforstudents.com/property/119079,08-Dec-2021 18:58:55
"10 bed house, City Centre","Crompton St, City centre, Derby, DE11NY",From £115 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/190418_Main.jpg",https://www.accommodationforstudents.com/property/190418,08-Dec-2021 18:58:55
"10 bed house, Near University","Alexandra Road, Near university, Reading, RG15PE",From £133 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/134179_Main.jpg",https://www.accommodationforstudents.com/property/134179,08-Dec-2021 18:58:55
"10 bed house, Manchester","Salford, Manchester, Salford, M6 7HL",From £115 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/5b8b532425202aabea874712edabd2ac_0.jpg",https://www.accommodationforstudents.com/property/AGT34663_574,08-Dec-2021 18:58:55
"10 bed house, Near University","Christchurch Road, Near university, Reading, RG27AP",From £110 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/134379_Main.jpg",https://www.accommodationforstudents.com/property/134379,08-Dec-2021 18:58:55
"10 bed house, University Of Chester","Raymond Street, University of chester, Chester, CH14EL",From £85 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/191534_Main.jpg",https://www.accommodationforstudents.com/property/191534,08-Dec-2021 18:58:55
