property_type,property_address,property_price,property_extras,property_image,property_details_link,last_updated_at_UTC
"1 bed flat, City Centre, Newcastle Upon Tyne","Falconars House, City Centre, Newcastle Upon Tyne, Newcastle, NE1 5AR",From £219 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/uNmUve78j06BLQLTVtrNWw.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035869,23-Oct-2021 19:59:18
"1 bed studio, Leicester","London Road, Leicester, Leicester, LE2 1ND",From £135 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/37788/30732492/image/s2/637594011887696138/7a76b254e5503ff35ba10f11a1ae5772eb4ac04b.jpg",https://www.accommodationforstudents.com/property/AGT92102_30732492,23-Oct-2021 19:59:17
"1 bed flat, Reading","Addington Road, Reading, Reading, RG1 5PZ",From £185 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/653349393b7da41c3c2fc60cb963e36d_0.jpg",https://www.accommodationforstudents.com/property/AGT19009_650_SPAC,23-Oct-2021 19:59:17
"1 bed flat, City Centre, Newcastle Upon Tyne","Falconars House, City Centre, Newcastle Upon Tyne, Newcastle, NE1 5AR",From £219 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/UFSMarRStEml4jQjPAsqEw.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035882,23-Oct-2021 19:59:18
"1 bed flat, Swansea","Brynmill, Swansea, Swansea, SA2 0BU",From £196 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/ff18007eb6b0e179d52deaf0522316ec_0.jpg",https://www.accommodationforstudents.com/property/AGT96828_542,23-Oct-2021 19:59:17
"1 bed flat, City Centre, Newcastle Upon Tyne","Falconars House, City Centre, Newcastle Upon Tyne, Newcastle, NE1 5AR",From £208 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/y_ah8Ipz306hgVV7s4spzw.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035856,23-Oct-2021 19:59:18
"1 bed flat, Newcastle Upon Tyne","City Gate, Newcastle Upon Tyne, Newcastle, NE1 4DL",From £156 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/srBPF_-Wf0yeALqBhhRnxw.jpg",https://www.accommodationforstudents.com/property/AGT22834_31032948,23-Oct-2021 19:59:17
"1 bed studio, Newcastle Upon Tyne","The Bruce Building, Newcastle Upon Tyne, Newcastle, NE1 7RY",From £185 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/ny-JuUKAp0aYUcUlPgyHfw.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035053,23-Oct-2021 19:59:18
"4 bed house, California","Slack Lane, California, Derby, DE223FN",From £85 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A07d041ff-653e-4c67-b45b-dc7b18d9f455/0-1581098212727.jpg",https://www.accommodationforstudents.com/property/250151,23-Oct-2021 19:59:17
"1 bed flat, City Centre, Newcastle Upon Tyne","Falconars House, City Centre, Newcastle Upon Tyne, Newcastle, NE1 5AR",From £185 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/to5ZZVFEyEyke2bvJHtBUw.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035635,23-Oct-2021 19:59:18
"1 bed flat, Newcastle Upon Tyne","The Printworks, Newcastle upon Tyne, Newcastle, NE4 5DP",From £167 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/IDyqmpE-e0m5FVle1AMmug.jpg",https://www.accommodationforstudents.com/property/AGT22834_31032902,23-Oct-2021 19:59:17
"1 bed flat, City Centre","Falconars House, City Centre, Newcastle, NE1 5PY",From £173 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/dl8Q_3-zY06uvbG3yeVq1g.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035843,23-Oct-2021 19:59:18
"1 bed flat, Newcastle Upon Tyne","Chester Crescent, Newcastle Upon Tyne, Newcastle, NE2 1DH",From £167 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/vbsnxii5BUS70gC3tam50A.jpg",https://www.accommodationforstudents.com/property/AGT22834_31032907,23-Oct-2021 19:59:17
"1 bed flat, City Centre, Newcastle Upon Tyne","Falconars House, City Centre, Newcastle Upon Tyne, Newcastle, NE1 5AR",From £173 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/bOnv0CsY102PLAcvz6rSow.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035641,23-Oct-2021 19:59:18
"1 bed flat, City Centre, Newcastle Upon Tyne","Falconars House, City Centre, Newcastle Upon Tyne, Newcastle, NE1 5AR",From £173 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/PiAtKZwpgkCzljC_r0rm2w.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035832,23-Oct-2021 19:59:18
"1 bed flat, City Centre, Newcastle Upon Tyne","Falconars House, City Centre, Newcastle Upon Tyne, Newcastle, NE1 5AR",From £173 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/B_IbHLUi9kq73KHn_knOwA.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035824,23-Oct-2021 19:59:18
"1 bed flat, City Centre, Newcastle Upon Tyne","Falconars House, City Centre, Newcastle Upon Tyne, Newcastle, NE1 5AR",From £173 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/_R3joIXuZEiYiZIxJxYcjA.jpg",https://www.accommodationforstudents.com/property/AGT22834_31035692,23-Oct-2021 19:59:18
"1 bed flat, Newcastle Upon Tyne","The Mews, Newcastle Upon Tyne, Newcastle, NE1 4DA",From £168 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/GeurbYTKEU-beXdJlpWByA.jpg",https://www.accommodationforstudents.com/property/AGT22834_31032879,23-Oct-2021 19:59:18
"1 bed flat, Portsmouth","Isambard Brunel Road, Portsmouth, Portsmouth, PO1 2RW",From £184 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/06PBAZNrk9v563EOYRws9YyAYTc/ZIIX6fB8aIPM4oEDW3xfIO6pc5g/Photo/[3]/_3Jl8ImZfUyt-MIVErjcUw.jpg",https://www.accommodationforstudents.com/property/AGT33938_31027048,23-Oct-2021 19:59:18
"1 bed studio, Newcastle Upon Tyne","The Bruce Building, Newcastle Upon Tyne, Newcastle, NE1 7RY",From £166 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/bcyQMBSeM0WO40tPRZTAhw.jpg",https://www.accommodationforstudents.com/property/AGT22834_29803945,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","5-9 Moor Lane, Lancashire, Preston, PR1 7AT",From £130 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://images.accommodationforstudents.com/no-photos.png",https://www.accommodationforstudents.com/property/AGT04991_RL0871,23-Oct-2021 19:59:18
"1 bed flat, Newcastle Upon Tyne","Blackfriars Court, Newcastle upon Tyne, Newcastle, NE1 4XB",From £158 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/-bl5M2eo9EebCHOswWvbNw.jpg",https://www.accommodationforstudents.com/property/AGT22834_31032861,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","5-9 Moor Lane, Lancashire, Preston, PR1 7AT",From £130 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/14491?at=637648004050000000",https://www.accommodationforstudents.com/property/AGT04991_RL0870,23-Oct-2021 19:59:18
"1 bed studio, Newcastle Upon Tyne","The Bruce Building, Newcastle Upon Tyne, Newcastle, NE1 7RP",From £152 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/EvU4bctJyU6-DhZNItpXww.jpg",https://www.accommodationforstudents.com/property/AGT22834_31012598,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","5-9 Moor Lane, Lancashire, Preston, PR1 7AT",From £130 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/14382?at=637647998850000000",https://www.accommodationforstudents.com/property/AGT04991_RL0868,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","5-9 Moor Lane, Lancashire, Preston, PR1 7AT",From £130 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/14466?at=637648004050000000",https://www.accommodationforstudents.com/property/AGT04991_RL0867,23-Oct-2021 19:59:18
"1 bed studio, Newcastle Upon Tyne","The Bruce Building, Newcastle Upon Tyne, Newcastle, NE1 7RP",From £152 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/0zURi6JF5k-ptYqLYI7hCg.jpg",https://www.accommodationforstudents.com/property/AGT22834_30202140,23-Oct-2021 19:59:18
"1 bed house, Lancashire","Beamont Drive, Lancashire, Preston, PR1 8UN",From £139 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/13751?at=637616961210000000",https://www.accommodationforstudents.com/property/AGT04991_RL0845,23-Oct-2021 19:59:18
"1 bed studio, Newcastle Upon Tyne","The Bruce Building, Newcastle Upon Tyne, Newcastle, NE1 7RP",From £136 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/gaxQknvAB0S4ba_xjdy08A.jpg",https://www.accommodationforstudents.com/property/AGT22834_30202196,23-Oct-2021 19:59:18
"1 bed studio, Bournemouth","Flat 3, 6 Queens Park Gardens, Bournemouth, Bournemouth, BH8 9BN",From £156 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://salesandlettings.online/pls/quintin/docs/38048_48992_IMAGES_380481.jpg",https://www.accommodationforstudents.com/property/AGT70850_38048,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","16-18 Guildhall Street, Flat 3, Lancashire, Preston, PR1 3NU",From £160 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/14956?at=637674007540000000",https://www.accommodationforstudents.com/property/AGT04991_RL0838,23-Oct-2021 19:59:18
"1 bed studio, Bournemouth","Flat 2, 6 Queens Park Gardens, Bournemouth, Bournemouth, BH8 9BN",From £161 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://salesandlettings.online/pls/quintin/docs/37826_48486_IMAGES_378265.jpg",https://www.accommodationforstudents.com/property/AGT70850_37826,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","16-18 Guildhall Street, Flat 2, Lancashire, Preston, PR1 3NU",From £160 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/14945?at=637674003550000000",https://www.accommodationforstudents.com/property/AGT04991_RL0837,23-Oct-2021 19:59:18
"4 bed house, Fratton","Teddington Rd, Fratton, Portsmouth, PO48DB",From £78 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A54907368-4e3b-422b-94bf-e85a86f2becb/0-1633104940882.JPG",https://www.accommodationforstudents.com/property/254514,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","16-18 Guildhall Street, Flat 1, Lancashire, Preston, PR1 3NU",From £160 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/14932?at=637673997180000000",https://www.accommodationforstudents.com/property/AGT04991_RL0836,23-Oct-2021 19:59:18
"4 bed house, Selly Oak","Gristhorpe road, Selly oak, Birmingham, B297SP",From £96 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/69201_Main.jpg",https://www.accommodationforstudents.com/property/69201,23-Oct-2021 19:59:18
"1 bed house, Lancashire","Marsh Lane, Lancashire, Preston, PR1 8RT",From £95 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/12158?at=637503832080000000",https://www.accommodationforstudents.com/property/AGT04991_RL0787,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","5-9 Moor Lane Flat 7, Lancashire, Preston, PR1 7AT",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/14396?at=637648000310000000",https://www.accommodationforstudents.com/property/AGT04991_RL0781,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","7 Tithebarn Street, Lancashire, Preston, PR1 1DL",From £146 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/10252?at=637425936900000000",https://www.accommodationforstudents.com/property/AGT04991_RL0739,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","Lodge Bank flat 4-FM, Lancashire, PRESTON, PR1 1JR",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/4392?at=637281854960000000",https://www.accommodationforstudents.com/property/AGT04991_RL0440,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","22 Tithebarn Street, Lancashire, Preston, PR1 1DL",From £170 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/10247?at=637425934990000000",https://www.accommodationforstudents.com/property/AGT04991_RL0738,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","Lodge Bank flat 6-FM, Lancashire, PRESTON, PR1 1JR",From £140 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/4386?at=637281755600000000",https://www.accommodationforstudents.com/property/AGT04991_RL0438,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","7 Tithebarn Street, Lancashire, Preston, PR1 1DL",From £184 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/10240?at=637425932880000000",https://www.accommodationforstudents.com/property/AGT04991_RL0737,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","22 Tithebarn Street, Lancashire, Preston, PR1 1DL",From £144 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/10236?at=637425930330000000",https://www.accommodationforstudents.com/property/AGT04991_RL0736,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","Moorlane Flat 1-LO, Lancashire, PRESTON, PR1 7AT",From £170 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/6422?at=637366366930000000",https://www.accommodationforstudents.com/property/AGT04991_RL0403,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","22 Tithebarn Street, Lancashire, Preston, PR1 1DL",From £144 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/10232?at=637425929410000000",https://www.accommodationforstudents.com/property/AGT04991_RL0735,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","Gordon street flat 1-FM, Lancashire, PRESTON, PR1 7HJ",From £185 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/6384?at=637366352530000000",https://www.accommodationforstudents.com/property/AGT04991_RL0402,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","22 Tithebarn Street, Lancashire, Preston, PR1 1DL",From £132 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/10228?at=637425928150000000",https://www.accommodationforstudents.com/property/AGT04991_RL0734,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","7A Ripon Street-FM, Lancashire, PRESTON, PR1 7UL",From £170 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/6343?at=637366338730000000",https://www.accommodationforstudents.com/property/AGT04991_RL0400,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","22 Tithebarn Street, Lancashire, Preston, PR1 1DL",From £140 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/10225?at=637425926580000000",https://www.accommodationforstudents.com/property/AGT04991_RL0733,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","Fylde Road,Unit 19 Apt 04 Student Village-FM, Lancashire, PRESTON, PR1 2FQ",From £140 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/9609?at=637412240120000000",https://www.accommodationforstudents.com/property/AGT04991_RL0394,23-Oct-2021 19:59:18
"1 bed house, Lancashire","Balfour Road, Lancashire, Preston, PR2 3BY",From £85 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/14828?at=637666219120000000",https://www.accommodationforstudents.com/property/AGT04991_RL0729,23-Oct-2021 19:59:18
"1 bed house, Lancashire","111A Market Street Parking, Lancashire, PRESTON, PR1 2HB",From £10 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/11921?at=637490923570000000",https://www.accommodationforstudents.com/property/AGT04991_RL0378,23-Oct-2021 19:59:18
"1 bed house, Lancashire","Cliff Street, Lancashire, Preston, PR1 8HY",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/9449?at=637407693540000000",https://www.accommodationforstudents.com/property/AGT04991_RL0722,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","Winckley Square, Flat 09-LO, Lancashire, PRESTON, PR1 3JQ",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/8829?at=637387082390000000",https://www.accommodationforstudents.com/property/AGT04991_RL0339,23-Oct-2021 19:59:18
"1 bed house, Lancashire","Waterloo Road FM (Advertisement purposes only), Lancashire, Preston, PR2 1BH",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/9432?at=637407074530000000",https://www.accommodationforstudents.com/property/AGT04991_RL0720,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","Fylde Road Flat 02-LO, Lancashire, PRESTON, PR1 2XP",From £190 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/5256?at=637425222180000000",https://www.accommodationforstudents.com/property/AGT04991_RL0287,23-Oct-2021 19:59:18
"1 bed house, Lancashire","Wellington Street, Lancashire, Preston, PR1 8TQ",From £277 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/9423?at=637406936980000000",https://www.accommodationforstudents.com/property/AGT04991_RL0719,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","Fylde Road Flat 02-LO, Lancashire, PRESTON, PR1 2XP",From £105 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/5163?at=637362837490000000",https://www.accommodationforstudents.com/property/AGT04991_RL0277,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","Fylde Road Flat 01-LO, Lancashire, PRESTON, PR1 2XP",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/5237?at=637362868560000000",https://www.accommodationforstudents.com/property/AGT04991_RL0286,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","Fishergate Hill Flat 4-FM, Lancashire, PRESTON, PR1 8JD",From £110 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/5136?at=637362799940000000",https://www.accommodationforstudents.com/property/AGT04991_RL0273,23-Oct-2021 19:59:18
"1 bed house, Lancashire","Kenmure Place, Lancashire, Preston, PR1 6DD",From £85 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/9413?at=637406897270000000",https://www.accommodationforstudents.com/property/AGT04991_RL0714,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","Fishergate Hill Flat 3-FM, Lancashire, PRESTON, PR1 8JD",From £105 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/5126?at=637362795120000000",https://www.accommodationforstudents.com/property/AGT04991_RL0272,23-Oct-2021 19:59:18
"1 bed studio, Lancashire","Brook Street, Lancashire, Preston, PR1 7DD",From £120 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/10133?at=637420912480000000",https://www.accommodationforstudents.com/property/AGT04991_RL0662,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","Union Court Flat 3-FM, Lancashire, PRESTON, PR1 2HD",From £170 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/6860?at=637369809470000000",https://www.accommodationforstudents.com/property/AGT04991_RL0233,23-Oct-2021 19:59:18
"1 bed flat, Lancashire","5-9 Moor Lane Flat 12, Lancashire, Preston, PR1 7AT",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://northwesthomes.10ninety.co.uk/PortalExports/DisplayImage/10049?at=637420048170000000",https://www.accommodationforstudents.com/property/AGT04991_RL0659,23-Oct-2021 19:59:18
